,APE,year,month
45,-1.7817168718603588e+24,1953.0,10.0
46,-1.7621250694325575e+24,1953.0,11.0
47,-1.719737258477127e+24,1953.0,12.0
48,-1.7179686489233493e+24,1954.0,1.0
49,-1.722379059044683e+24,1954.0,2.0
50,-1.737369185568776e+24,1954.0,3.0
51,-1.7510967566425825e+24,1954.0,4.0
52,-1.7363961587859216e+24,1954.0,5.0
53,-1.7371793856382656e+24,1954.0,6.0
54,-1.758549414639837e+24,1954.0,7.0
55,-1.760185256381381e+24,1954.0,8.0
56,-1.7575693448517005e+24,1954.0,9.0
57,-1.7633999463405858e+24,1954.0,10.0
58,-1.769502054285582e+24,1954.0,11.0
59,-1.7285466125360357e+24,1954.0,12.0
60,-1.713155007965356e+24,1955.0,1.0
61,-1.7370723508699732e+24,1955.0,2.0
62,-1.7402655201114705e+24,1955.0,3.0
63,-1.7506445582721273e+24,1955.0,4.0
64,-1.7467483440062572e+24,1955.0,5.0
65,-1.7607495603653004e+24,1955.0,6.0
66,-1.7710951175243834e+24,1955.0,7.0
67,-1.777053521567304e+24,1955.0,8.0
68,-1.786711839730199e+24,1955.0,9.0
69,-1.7818801049564118e+24,1955.0,10.0
70,-1.788293925098904e+24,1955.0,11.0
71,-1.7498633858380425e+24,1955.0,12.0
72,-1.7185578794782022e+24,1956.0,1.0
73,-1.741095914409741e+24,1956.0,2.0
74,-1.7498028357648055e+24,1956.0,3.0
75,-1.7715425890584832e+24,1956.0,4.0
76,-1.7538426375765705e+24,1956.0,5.0
77,-1.7418281053112785e+24,1956.0,6.0
78,-1.7693949422011384e+24,1956.0,7.0
79,-1.7662795924387573e+24,1956.0,8.0
80,-1.7635922367249974e+24,1956.0,9.0
81,-1.7782443333309956e+24,1956.0,10.0
82,-1.768806662829855e+24,1956.0,11.0
83,-1.7467060035214455e+24,1956.0,12.0
84,-1.750253114199381e+24,1957.0,1.0
85,-1.7766511541367434e+24,1957.0,2.0
86,-1.7833097163295743e+24,1957.0,3.0
87,-1.782671770785717e+24,1957.0,4.0
88,-1.7721926465216406e+24,1957.0,5.0
89,-1.7627313057890396e+24,1957.0,6.0
90,-1.7753983201937533e+24,1957.0,7.0
91,-1.7853031005416648e+24,1957.0,8.0
92,-1.7860492419801174e+24,1957.0,9.0
93,-1.814429270096655e+24,1957.0,10.0
94,-1.7897691220398487e+24,1957.0,11.0
95,-1.7888796424170792e+24,1957.0,12.0
96,-1.7895995993395113e+24,1958.0,1.0
97,-1.8129489483430755e+24,1958.0,2.0
98,-1.793907481238454e+24,1958.0,3.0
99,-1.7989355828375755e+24,1958.0,4.0
100,-1.7862331326966127e+24,1958.0,5.0
101,-1.774366403158105e+24,1958.0,6.0
102,-1.7765288492387673e+24,1958.0,7.0
103,-1.7641204247935652e+24,1958.0,8.0
104,-1.7716780538425433e+24,1958.0,9.0
105,-1.7880807988760594e+24,1958.0,10.0
106,-1.798977865802901e+24,1958.0,11.0
107,-1.7651661005811518e+24,1958.0,12.0
108,-1.7496910971040996e+24,1959.0,1.0
109,-1.7711193775161812e+24,1959.0,2.0
110,-1.7745073038516232e+24,1959.0,3.0
111,-1.7804353401979955e+24,1959.0,4.0
112,-1.7715059336887416e+24,1959.0,5.0
113,-1.7661908458081466e+24,1959.0,6.0
114,-1.7850522181483848e+24,1959.0,7.0
115,-1.7846453296224197e+24,1959.0,8.0
116,-1.7900954454534774e+24,1959.0,9.0
117,-1.8113213694599e+24,1959.0,10.0
118,-1.7642535962962657e+24,1959.0,11.0
119,-1.7340396946946073e+24,1959.0,12.0
120,-1.730461918011015e+24,1960.0,1.0
121,-1.7328853414922326e+24,1960.0,2.0
122,-1.7661259532000852e+24,1960.0,3.0
123,-1.770430375561155e+24,1960.0,4.0
124,-1.745023598756725e+24,1960.0,5.0
125,-1.7668521390031557e+24,1960.0,6.0
126,-1.7616623819103674e+24,1960.0,7.0
127,-1.776393333205943e+24,1960.0,8.0
128,-1.7735113748330542e+24,1960.0,9.0
129,-1.780135825252336e+24,1960.0,10.0
130,-1.7817544698972986e+24,1960.0,11.0
131,-1.7609079199156194e+24,1960.0,12.0
132,-1.7815910826416932e+24,1961.0,1.0
133,-1.796621649564267e+24,1961.0,2.0
134,-1.8110660031635014e+24,1961.0,3.0
135,-1.8352483093030937e+24,1961.0,4.0
136,-1.8195054686445058e+24,1961.0,5.0
137,-1.8111635411297584e+24,1961.0,6.0
138,-1.824991518142342e+24,1961.0,7.0
139,-1.818564179711178e+24,1961.0,8.0
140,-1.8027555395338583e+24,1961.0,9.0
141,-1.8046908892359435e+24,1961.0,10.0
142,-1.7842056272951132e+24,1961.0,11.0
143,-1.7353731900829726e+24,1961.0,12.0
144,-1.7538880686382413e+24,1962.0,1.0
145,-1.7660705762562253e+24,1962.0,2.0
146,-1.7909396029512328e+24,1962.0,3.0
147,-1.7933033928405981e+24,1962.0,4.0
148,-1.8101015261598122e+24,1962.0,5.0
149,-1.7942345000260342e+24,1962.0,6.0
150,-1.788264455865901e+24,1962.0,7.0
151,-1.785452981704817e+24,1962.0,8.0
152,-1.7943690392649864e+24,1962.0,9.0
153,-1.7998417772698177e+24,1962.0,10.0
154,-1.7785829944356926e+24,1962.0,11.0
155,-1.7376873018860427e+24,1962.0,12.0
156,-1.7727919006019945e+24,1963.0,1.0
157,-1.7871381679657255e+24,1963.0,2.0
158,-1.778794452155183e+24,1963.0,3.0
159,-1.7762279104524834e+24,1963.0,4.0
160,-1.7827079770572428e+24,1963.0,5.0
161,-1.7709549334401568e+24,1963.0,6.0
162,-1.7947955192600224e+24,1963.0,7.0
163,-1.8026294009058564e+24,1963.0,8.0
164,-1.7827169286984477e+24,1963.0,9.0
165,-1.8107689818866047e+24,1963.0,10.0
166,-1.7776512513674825e+24,1963.0,11.0
167,-1.7247583325408454e+24,1963.0,12.0
168,-1.7235393501097685e+24,1964.0,1.0
169,-1.7272837006601727e+24,1964.0,2.0
170,-1.747593620499054e+24,1964.0,3.0
171,-1.7512038033479643e+24,1964.0,4.0
172,-1.7444066107938434e+24,1964.0,5.0
173,-1.7478338880013844e+24,1964.0,6.0
174,-1.779655643308541e+24,1964.0,7.0
175,-1.7746397241984367e+24,1964.0,8.0
176,-1.7787739601051545e+24,1964.0,9.0
177,-1.786815864239724e+24,1964.0,10.0
178,-1.787999076418831e+24,1964.0,11.0
179,-1.7425546695741437e+24,1964.0,12.0
180,-1.7550103855192844e+24,1965.0,1.0
181,-1.7836221764227068e+24,1965.0,2.0
182,-1.77879878754525e+24,1965.0,3.0
183,-1.7949845446710262e+24,1965.0,4.0
184,-1.7782079995251714e+24,1965.0,5.0
185,-1.771126877418282e+24,1965.0,6.0
186,-1.7669599111466463e+24,1965.0,7.0
187,-1.7731821271377241e+24,1965.0,8.0
188,-1.7817736427016592e+24,1965.0,9.0
189,-1.7894439761223966e+24,1965.0,10.0
190,-1.7685529853289832e+24,1965.0,11.0
191,-1.7194949207231353e+24,1965.0,12.0
192,-1.716353739311981e+24,1966.0,1.0
193,-1.7433736845288298e+24,1966.0,2.0
194,-1.7756202534493166e+24,1966.0,3.0
195,-1.7828422075652924e+24,1966.0,4.0
196,-1.7795984770158005e+24,1966.0,5.0
197,-1.7681635282532898e+24,1966.0,6.0
198,-1.772823183552178e+24,1966.0,7.0
199,-1.7705151906964847e+24,1966.0,8.0
200,-1.778799694986785e+24,1966.0,9.0
201,-1.795193455254054e+24,1966.0,10.0
202,-1.7869959950909207e+24,1966.0,11.0
203,-1.7356395035116693e+24,1966.0,12.0
204,-1.7160828909454318e+24,1967.0,1.0
205,-1.7474579927094668e+24,1967.0,2.0
206,-1.7685446708935018e+24,1967.0,3.0
207,-1.768940717057131e+24,1967.0,4.0
208,-1.7615433344805746e+24,1967.0,5.0
209,-1.7682505522565434e+24,1967.0,6.0
210,-1.7844704160614637e+24,1967.0,7.0
211,-1.7667978671951716e+24,1967.0,8.0
212,-1.7853888744245152e+24,1967.0,9.0
213,-1.7850426296442715e+24,1967.0,10.0
214,-1.7708859158237055e+24,1967.0,11.0
215,-1.7426961861962134e+24,1967.0,12.0
216,-1.7861443965889186e+24,1968.0,1.0
217,-1.7675574742865874e+24,1968.0,2.0
218,-1.7491174012527077e+24,1968.0,3.0
219,-1.7489773380738045e+24,1968.0,4.0
220,-1.7354906808840143e+24,1968.0,5.0
221,-1.7354969306511405e+24,1968.0,6.0
222,-1.7551141545243938e+24,1968.0,7.0
223,-1.7532135291781068e+24,1968.0,8.0
224,-1.785356283473287e+24,1968.0,9.0
225,-1.7989097312361608e+24,1968.0,10.0
226,-1.7951192462918476e+24,1968.0,11.0
227,-1.8180626672812813e+24,1968.0,12.0
228,-1.8073762587156698e+24,1969.0,1.0
229,-1.8365632213971472e+24,1969.0,2.0
230,-1.8151366497579687e+24,1969.0,3.0
231,-1.8138932970050363e+24,1969.0,4.0
232,-1.7953590731193055e+24,1969.0,5.0
233,-1.7877399709998874e+24,1969.0,6.0
234,-1.808048733739221e+24,1969.0,7.0
235,-1.8039994207378309e+24,1969.0,8.0
236,-1.7957247036817445e+24,1969.0,9.0
237,-1.812021454015974e+24,1969.0,10.0
